player_id,source,rank,weight
419,Drafttech,294,1
420,NFL Draft Buzz,253,0.9
421,PFF,320,1.2
421,Drafttech,297,1
422,PFF,344,1.2
422,Drafttech,278,1
423,PFF,329,1.2
423,Drafttech,291,1
424,PFF,340,1.2
425,PFF,351,1.2
425,Drafttech,276,1
426,PFF,342,1.2
427,NFL Draft Buzz,257,0.9
428,PFF,343,1.2
429,NFL Draft Buzz,259,0.9
430,PFF,346,1.2
431,NFL Draft Buzz,260,0.9
432,PFF,364,1.2
432,Drafttech,275,1
433,PFF,379,1.2
433,Drafttech,263,1
434,PFF,352,1.2
434,NFL Draft Buzz,256,0.9
434,Drafttech,292,1
435,NFL Draft Buzz,261,0.9
436,PFF,348,1.2
437,PFF,385,1.2
437,NFL Draft Buzz,234,0.9
438,NFL Draft Buzz,262,0.9
439,PFF,374,1.2
439,Drafttech,271,1
440,PFF,350,1.2
441,PFF,380,1.2
441,Drafttech,267,1
442,NFL Draft Buzz,263,0.9
443,NFL Draft Buzz,264,0.9
444,PFF,353,1.2
445,NFL Draft Buzz,265,0.9
446,PFF,355,1.2
447,PFF,384,1.2
447,Drafttech,273,1
448,NFL Draft Buzz,267,0.9
449,PFF,305,1.2
449,NFL Draft Buzz,307,0.9
450,NFL Draft Buzz,268,0.9
451,NFL Draft Buzz,269,0.9
452,NFL Draft Buzz,270,0.9
453,NFL Draft Buzz,271,0.9
454,PFF,362,1.2
455,NFL Draft Buzz,272,0.9
456,NFL Draft Buzz,274,0.9
457,NFL Draft Buzz,275,0.9
458,PFF,386,1.2
458,Drafttech,290,1
459,PFF,367,1.2
460,PFF,394,1.2
460,NFL Draft Buzz,255,0.9
461,NFL Draft Buzz,277,0.9
462,PFF,414,1.2
462,Drafttech,272,1
463,NFL Draft Buzz,278,0.9
464,PFF,371,1.2
465,NFL Draft Buzz,279,0.9
466,PFF,372,1.2
467,PFF,373,1.2
468,NFL Draft Buzz,281,0.9
469,PFF,411,1.2
469,Drafttech,283,1
470,PFF,376,1.2
471,NFL Draft Buzz,282,0.9
472,PFF,377,1.2
473,NFL Draft Buzz,283,0.9
474,PFF,378,1.2
475,PFF,413,1.2
475,Drafttech,287,1
476,NFL Draft Buzz,285,0.9
477,NFL Draft Buzz,286,0.9
478,NFL Draft Buzz,287,0.9
479,NFL Draft Buzz,288,0.9
480,NFL Draft Buzz,289,0.9
481,PFF,407,1.2
481,NFL Draft Buzz,273,0.9
482,NFL Draft Buzz,290,0.9
483,NFL Draft Buzz,291,0.9
484,PFF,388,1.2
485,NFL Draft Buzz,292,0.9
486,PFF,390,1.2
487,NFL Draft Buzz,293,0.9
488,PFF,391,1.2
489,NFL Draft Buzz,294,0.9
490,PFF,393,1.2
491,NFL Draft Buzz,295,0.9
492,NFL Draft Buzz,296,0.9
493,PFF,395,1.2
494,NFL Draft Buzz,297,0.9
495,NFL Draft Buzz,298,0.9
496,PFF,398,1.2
497,NFL Draft Buzz,299,0.9
498,NFL Draft Buzz,300,0.9
499,NFL Draft Buzz,301,0.9
500,PFF,402,1.2
501,NFL Draft Buzz,302,0.9
502,PFF,404,1.2
503,NFL Draft Buzz,303,0.9
504,NFL Draft Buzz,304,0.9
505,PFF,406,1.2
506,NFL Draft Buzz,305,0.9
507,NFL Draft Buzz,306,0.9
508,PFF,408,1.2
509,NFL Draft Buzz,308,0.9
510,NFL Draft Buzz,309,0.9
511,NFL Draft Buzz,310,0.9
512,NFL Draft Buzz,311,0.9
513,NFL Draft Buzz,311,0.9
514,NFL Draft Buzz,312,0.9
515,NFL Draft Buzz,313,0.9
516,NFL Draft Buzz,314,0.9
517,NFL Draft Buzz,315,0.9
518,NFL Draft Buzz,316,0.9
519,NFL Draft Buzz,317,0.9
